displayId,timestamp,dayOfWeek,hourOfDay,advertiserId,campaignId,creativeId,publisher,widgetId,device,os,browser,source,docId,userId,clicked
4705933,1578429304955,4,0,8078,1587,4668,14,607,0,0,0,15,6225154,2688460,1
4705919,1578429312265,4,0,3409,7626,3274,121,1589,0,0,0,127,637141,2688456,0
4705919,1578429312265,4,0,290,5381,5196,121,1589,0,0,0,127,637141,2688456,0
4705919,1578429312265,4,0,8078,1587,4327,121,1589,0,0,0,127,637141,2688456,0
4705919,1578429312265,4,0,8078,1587,4658,121,1589,0,0,0,127,637141,2688456,1
4705921,1578429313683,4,0,8078,1587,4668,22,5903,0,0,1,23,6245684,2688454,0
4705921,1578429313683,4,0,4187,1774,5378,22,5903,0,0,1,23,6245684,2688454,0
4705921,1578429313683,4,0,1386,4198,3634,22,5903,0,0,1,23,6245684,2688454,1
4705926,1578429316594,4,0,290,5381,5200,12,10142,0,2,2,13,201,2688453,0
4705926,1578429316594,4,0,6883,3382,4611,12,10142,0,2,2,13,201,2688453,0
4705926,1578429316594,4,0,3240,7140,2226,12,10142,0,2,2,13,201,2688453,0
4705926,1578429316594,4,0,3240,7140,2222,12,10142,0,2,2,13,201,2688453,1
4705638,1578429317363,4,0,4187,4458,5003,18,3145,0,0,0,19,6246109,2664156,0
4705638,1578429317363,4,0,5687,3082,503,18,3145,0,0,0,19,6246109,2664156,1
4705914,1578429322505,4,0,290,5381,5196,20,10479,0,0,0,21,6121489,181966,1
4705914,1578429322505,4,0,6883,3382,4611,20,10479,0,0,0,21,6121489,181966,0
4705911,1578429332072,4,0,8078,1587,4327,31,7691,0,0,0,32,6161066,1117627,1
4705911,1578429332072,4,0,8078,1587,4657,31,7691,0,0,0,32,6161066,1117627,0
4705911,1578429332072,4,0,6883,3382,4611,31,7691,0,0,0,32,6161066,1117627,0
4705911,1578429332072,4,0,3344,2669,5236,31,7691,0,0,0,32,6161066,1117627,0
4705905,1578429338389,4,0,4439,1536,3706,14,12818,0,0,0,15,6163544,173250,1
4705905,1578429338389,4,0,4439,1536,2679,14,12818,0,0,0,15,6163544,173250,0
4705905,1578429338389,4,0,8078,1587,4327,14,12818,0,0,0,15,6163544,173250,0
4705894,1578429339882,4,0,8078,1587,4327,31,7691,0,0,0,32,6244430,2688441,0
4705894,1578429339882,4,0,8078,1587,4657,31,7691,0,0,0,32,6244430,2688441,0
4705894,1578429339882,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,2688441,0
4705894,1578429339882,4,0,3344,2669,5236,31,7691,0,0,0,32,6244430,2688441,1
4705892,1578429341050,4,0,378,1160,3614,83,13463,0,0,0,88,6002728,2688439,0
4705892,1578429341050,4,0,378,1160,3610,83,13463,0,0,0,88,6002728,2688439,0
4705892,1578429341050,4,0,6409,2533,5375,83,13463,0,0,0,88,6002728,2688439,0
4705892,1578429341050,4,0,1386,7967,89,83,13463,0,0,0,88,6002728,2688439,1
4705882,1578429344905,4,0,290,7855,4817,1039,13244,0,0,10,3840,5712543,2688436,1
4705882,1578429344905,4,0,3344,2669,5236,1039,13244,0,0,10,3840,5712543,2688436,0
4705882,1578429344905,4,0,4472,4030,3496,1039,13244,0,0,10,3840,5712543,2688436,0
4705882,1578429344905,4,0,290,7855,3565,1039,13244,0,0,10,3840,5712543,2688436,0
4705883,1578429346658,4,0,1386,7967,89,83,13463,0,0,0,88,5618190,2688435,0
4705883,1578429346658,4,0,378,1160,3610,83,13463,0,0,0,88,5618190,2688435,0
4705883,1578429346658,4,0,6409,2533,5375,83,13463,0,0,0,88,5618190,2688435,0
4705883,1578429346658,4,0,4187,1774,21,83,13463,0,0,0,88,5618190,2688435,1
4705883,1578429346658,4,0,5687,2648,4461,83,13463,0,0,0,88,5618190,2688435,0
4705886,1578429348399,4,0,290,7855,6,34,6679,0,0,1,35,5407495,2688434,0
4705886,1578429348399,4,0,1386,4198,3634,34,6679,0,0,1,35,5407495,2688434,0
4705886,1578429348399,4,0,5687,2648,4277,34,6679,0,0,1,35,5407495,2688434,0
4705886,1578429348399,4,0,1386,7967,2610,34,6679,0,0,1,35,5407495,2688434,1
4705858,1578429354279,4,0,5175,6471,49,22,9358,0,0,1,23,6243990,2688428,0
4705858,1578429354279,4,0,378,1160,3614,22,9358,0,0,1,23,6243990,2688428,1
4705858,1578429354279,4,0,378,1160,3609,22,9358,0,0,1,23,6243990,2688428,0
4705858,1578429354279,4,0,6409,2533,5375,22,9358,0,0,1,23,6243990,2688428,0
4705879,1578429356193,4,0,5175,6471,49,22,9358,0,0,0,23,6245689,2688426,0
4705879,1578429356193,4,0,378,1160,3614,22,9358,0,0,0,23,6245689,2688426,1
4705879,1578429356193,4,0,378,1160,3609,22,9358,0,0,0,23,6245689,2688426,0
4705879,1578429356193,4,0,6409,2533,5375,22,9358,0,0,0,23,6245689,2688426,0
4705871,1578429361407,4,0,4439,4283,5406,22,6951,0,0,0,23,6126051,1261088,1
4705871,1578429361407,4,0,290,5381,5200,22,6951,0,0,0,23,6126051,1261088,0
4705871,1578429361407,4,0,378,1160,3610,22,6951,0,0,0,23,6126051,1261088,0
4705871,1578429361407,4,0,4439,4283,5407,22,6951,0,0,0,23,6126051,1261088,0
4705871,1578429361407,4,0,1386,7967,2231,22,6951,0,0,0,23,6126051,1261088,0
4705871,1578429361407,4,0,4187,4458,5332,22,6951,0,0,0,23,6126051,1261088,0
4705871,1578429361407,4,0,4187,4458,5004,22,6951,0,0,0,23,6126051,1261088,0
4705873,1578429366946,4,0,5687,3082,503,31,7691,0,0,0,32,6244430,2688416,0
4705873,1578429366946,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,2688416,1
4705807,1578429375459,4,0,290,5381,5198,1,12777,0,0,0,1,6245551,2688412,0
4705807,1578429375459,4,0,5979,752,28,1,12777,0,0,0,1,6245551,2688412,1
4705807,1578429375459,4,0,4187,1318,1819,1,12777,0,0,0,1,6245551,2688412,0
4705367,1578429382609,4,0,378,1160,3609,22,9358,0,0,0,23,6243149,2688404,0
4705367,1578429382609,4,0,5175,6471,49,22,9358,0,0,0,23,6243149,2688404,0
4705367,1578429382609,4,0,6409,2533,5375,22,9358,0,0,0,23,6243149,2688404,1
4705367,1578429382609,4,0,378,1160,3614,22,9358,0,0,0,23,6243149,2688404,0
4705843,1578429384166,4,0,4439,5901,5411,34,6679,0,0,0,35,6077592,2688403,1
4705843,1578429384166,4,0,4439,5901,5410,34,6679,0,0,0,35,6077592,2688403,0
4705838,1578429386629,4,0,3344,2669,5236,31,7691,0,0,1,32,5516562,2259140,0
4705838,1578429386629,4,0,8078,1587,4327,31,7691,0,0,1,32,5516562,2259140,0
4705838,1578429386629,4,0,8078,1587,4657,31,7691,0,0,1,32,5516562,2259140,1
4705838,1578429386629,4,0,6883,3382,4611,31,7691,0,0,1,32,5516562,2259140,0
4705775,1578429389566,4,0,9559,2211,170,3,12299,1,1,6,3,6234296,1035327,0
4705775,1578429389566,4,0,8195,2477,4958,3,12299,1,1,6,3,6234296,1035327,0
4705775,1578429389566,4,0,9559,2211,206,3,12299,1,1,6,3,6234296,1035327,1
4705775,1578429389566,4,0,8414,8343,5427,3,12299,1,1,6,3,6234296,1035327,0
4705775,1578429389566,4,0,1153,8777,4198,3,12299,1,1,6,3,6234296,1035327,0
4705775,1578429389566,4,0,8195,6562,5238,3,12299,1,1,6,3,6234296,1035327,0
4705775,1578429389566,4,0,3847,4206,437,3,12299,1,1,6,3,6234296,1035327,0
4705840,1578429393395,4,0,5979,752,28,1,12777,0,0,8,1,6246533,2688398,1
4705840,1578429393395,4,0,290,5381,5198,1,12777,0,0,8,1,6246533,2688398,0
4705825,1578429398631,4,0,3096,3799,2558,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,2294,4369,3009,53,7652,1,1,0,54,382949,2688395,1
4705825,1578429398631,4,0,3847,4206,3078,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,6783,3005,4232,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,1153,8777,4198,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,3096,8704,45,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,8414,6155,5287,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,3847,4206,437,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,1153,8777,4197,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,6783,376,4237,53,7652,1,1,0,54,382949,2688395,0
4705825,1578429398631,4,0,290,5381,5198,53,7652,1,1,0,54,382949,2688395,0
4705832,1578429401422,4,0,4187,4458,5003,486,8142,0,0,0,634,8116,2688393,0
4705832,1578429401422,4,0,1386,7967,15,486,8142,0,0,0,634,8116,2688393,1
4705832,1578429401422,4,0,4187,4458,26,486,8142,0,0,0,634,8116,2688393,0
4705826,1578429410618,4,0,6883,3382,4611,232,14166,0,0,0,262,32166,2688384,1
4705826,1578429410618,4,0,290,5381,5200,232,14166,0,0,0,262,32166,2688384,0
4705826,1578429410618,4,0,290,5381,5196,232,14166,0,0,0,262,32166,2688384,0
4705753,1578429416864,4,0,4187,1318,1819,1,12777,0,0,0,1,6188756,1356270,1
4705753,1578429416864,4,0,290,5381,5198,1,12777,0,0,0,1,6188756,1356270,0
4705753,1578429416864,4,0,5979,752,28,1,12777,0,0,0,1,6188756,1356270,0
4705814,1578429419609,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,254707,1
4705814,1578429419609,4,0,8078,1587,4327,31,7691,0,0,0,32,6244430,254707,0
4705814,1578429419609,4,0,8078,1587,4657,31,7691,0,0,0,32,6244430,254707,0
4705814,1578429419609,4,0,3344,2669,5236,31,7691,0,0,0,32,6244430,254707,0
4705788,1578429426829,4,0,3073,1402,13,86,3452,1,1,4,91,116001,2688377,0
4705788,1578429426829,4,0,10081,5929,356,86,3452,1,1,4,91,116001,2688377,0
4705788,1578429426829,4,0,9389,9400,33,86,3452,1,1,4,91,116001,2688377,0
4705788,1578429426829,4,0,3073,1402,48,86,3452,1,1,4,91,116001,2688377,1
4705788,1578429426829,4,0,2846,6693,3113,86,3452,1,1,4,91,116001,2688377,0
4705788,1578429426829,4,0,2846,6693,3109,86,3452,1,1,4,91,116001,2688377,0
4705805,1578429428423,4,0,3409,7626,17,10,6262,0,0,0,11,6181139,2688376,1
4705805,1578429428423,4,0,290,7855,6,10,6262,0,0,0,11,6181139,2688376,0
4705805,1578429428423,4,0,378,1160,3609,10,6262,0,0,0,11,6181139,2688376,0
4705805,1578429428423,4,0,5687,2648,4461,10,6262,0,0,0,11,6181139,2688376,0
4705805,1578429428423,4,0,378,1160,3610,10,6262,0,0,0,11,6181139,2688376,0
4705776,1578429434825,4,0,3847,4206,437,114,13561,1,1,8,120,6245334,2688371,0
4705776,1578429434825,4,0,8193,5103,1012,114,13561,1,1,8,120,6245334,2688371,1
4705776,1578429434825,4,0,3137,1734,2072,114,13561,1,1,8,120,6245334,2688371,0
4705776,1578429434825,4,0,10081,5929,2404,114,13561,1,1,8,120,6245334,2688371,0
4705776,1578429434825,4,0,3847,4206,1733,114,13561,1,1,8,120,6245334,2688371,0
4705776,1578429434825,4,0,10081,5929,356,114,13561,1,1,8,120,6245334,2688371,0
4705784,1578429435303,4,0,5687,3082,503,312,3505,0,0,0,357,5553734,2688194,0
4705784,1578429435303,4,0,4187,4458,4928,312,3505,0,0,0,357,5553734,2688194,0
4705784,1578429435303,4,0,3409,7626,3274,312,3505,0,0,0,357,5553734,2688194,1
4705728,1578429438876,4,0,8078,1587,4327,31,1882,0,0,0,32,6244430,2688370,0
4705728,1578429438876,4,0,6883,3382,4611,31,1882,0,0,0,32,6244430,2688370,0
4705728,1578429438876,4,0,4187,4458,5020,31,1882,0,0,0,32,6244430,2688370,1
4705791,1578429441470,4,0,3409,7626,3274,30,1281,0,0,0,31,20947,2688368,1
4705791,1578429441470,4,0,3409,7626,17,30,1281,0,0,0,31,20947,2688368,0
4705782,1578429447463,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,2688365,0
4705782,1578429447463,4,0,3409,7626,3274,31,7691,0,0,0,32,6244430,2688365,1
4705777,1578429450230,4,0,6883,3382,4611,31,7691,0,0,1,32,6244430,2635134,1
4705777,1578429450230,4,0,8078,1587,4327,31,7691,0,0,1,32,6244430,2635134,0
4705777,1578429450230,4,0,8078,1587,4657,31,7691,0,0,1,32,6244430,2635134,0
4705777,1578429450230,4,0,3344,2669,5236,31,7691,0,0,1,32,6244430,2635134,0
4705778,1578429452322,4,0,8078,1587,4657,31,7691,0,0,0,32,6244430,720593,0
4705778,1578429452322,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,720593,0
4705778,1578429452322,4,0,3344,2669,5236,31,7691,0,0,0,32,6244430,720593,1
4705778,1578429452322,4,0,8078,1587,4327,31,7691,0,0,0,32,6244430,720593,0
4705768,1578429458723,4,0,6883,3382,4611,232,14166,0,0,0,262,144328,2688362,0
4705768,1578429458723,4,0,8078,1587,4327,232,14166,0,0,0,262,144328,2688362,1
4705761,1578429459287,4,0,6883,3382,4611,63,2758,0,2,9,66,6214723,2688360,0
4705761,1578429459287,4,0,5175,6471,24,63,2758,0,2,9,66,6214723,2688360,0
4705761,1578429459287,4,0,5175,6471,49,63,2758,0,2,9,66,6214723,2688360,0
4705761,1578429459287,4,0,3409,7626,17,63,2758,0,2,9,66,6214723,2688360,1
4705761,1578429459287,4,0,3240,7140,2224,63,2758,0,2,9,66,6214723,2688360,0
4705599,1578429459694,4,0,10081,5929,2404,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,3409,7626,17,40,11812,1,1,0,41,6246715,2688359,1
4705599,1578429459694,4,0,3073,1402,48,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,9389,9400,33,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,8193,5103,1012,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,2846,6693,3115,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,3073,1402,48,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,9389,9400,33,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,8193,5103,1012,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,3409,7626,17,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,8193,5103,1013,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,2846,6693,3115,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,10081,5929,2404,40,11812,1,1,0,41,6246715,2688359,0
4705684,1578429459694,4,0,8193,5103,1013,40,11812,1,1,0,41,6246715,2688359,0
4705599,1578429459694,4,0,3409,7626,3274,40,11812,1,1,0,41,6246715,2688359,1
4705712,1578429462486,4,0,378,1160,3609,10,6262,0,0,0,11,5923084,2688358,0
4705712,1578429462486,4,0,290,7855,6,10,6262,0,0,0,11,5923084,2688358,0
4705712,1578429462486,4,0,378,1160,3610,10,6262,0,0,0,11,5923084,2688358,0
4705712,1578429462486,4,0,5687,2648,4277,10,6262,0,0,0,11,5923084,2688358,1
4705719,1578429464531,4,0,7901,2118,2478,86,1422,1,1,26,91,13374,2688356,0
4705719,1578429464531,4,0,3073,1402,42,86,1422,1,1,26,91,13374,2688356,0
4705719,1578429464531,4,0,3073,1402,107,86,1422,1,1,26,91,13374,2688356,1
4705751,1578429468866,4,0,3409,7626,17,63,2758,0,0,0,66,6044528,164841,0
4705751,1578429468866,4,0,5175,6471,24,63,2758,0,0,0,66,6044528,164841,0
4705751,1578429468866,4,0,3344,2669,5236,63,2758,0,0,0,66,6044528,164841,1
4705751,1578429468866,4,0,5175,6471,49,63,2758,0,0,0,66,6044528,164841,0
4705756,1578429470289,4,0,3344,2669,5236,178,4251,0,2,2,191,10111,2688353,0
4705756,1578429470289,4,0,290,5381,5200,178,4251,0,2,2,191,10111,2688353,1
4705756,1578429470289,4,0,6883,3382,4611,178,4251,0,2,2,191,10111,2688353,0
4705755,1578429471580,4,0,290,5381,5196,1,767,0,0,0,1,6115896,2688348,1
4705755,1578429471580,4,0,3409,7626,17,1,767,0,0,0,1,6115896,2688348,0
4705755,1578429471580,4,0,290,5381,5198,1,767,0,0,0,1,6115896,2688348,0
4705748,1578429475865,4,0,378,1160,3609,22,9358,0,0,11,23,6245689,2688351,0
4705748,1578429475865,4,0,6409,2533,5375,22,9358,0,0,11,23,6245689,2688351,0
4705748,1578429475865,4,0,5175,6471,49,22,9358,0,0,11,23,6245689,2688351,0
4705748,1578429475865,4,0,378,1160,3614,22,9358,0,0,11,23,6245689,2688351,1
4705698,1578429477137,4,0,290,7855,4817,1004,1875,0,0,0,3444,4128895,2688350,0
4705698,1578429477137,4,0,290,5381,5196,1004,1875,0,0,0,3444,4128895,2688350,0
4705698,1578429477137,4,0,3409,7626,3274,1004,1875,0,0,0,3444,4128895,2688350,0
4705698,1578429477137,4,0,3409,7626,17,1004,1875,0,0,0,3444,4128895,2688350,1
4705654,1578429481927,4,0,3409,7626,3274,59,11101,0,0,5,61,63402,2688346,1
4705654,1578429481927,4,0,5979,5547,3344,59,11101,0,0,5,61,63402,2688346,0
4705654,1578429481927,4,0,5979,5547,3067,59,11101,0,0,5,61,63402,2688346,0
4705734,1578429483555,4,0,5175,6471,7,22,6951,0,0,0,23,6246028,1049979,0
4705734,1578429483555,4,0,378,1160,3610,22,6951,0,0,0,23,6246028,1049979,0
4705734,1578429483555,4,0,1386,4198,14,22,6951,0,0,0,23,6246028,1049979,0
4705734,1578429483555,4,0,3344,2669,5236,22,6951,0,0,0,23,6246028,1049979,0
4705734,1578429483555,4,0,290,5381,5200,22,6951,0,0,0,23,6246028,1049979,0
4705734,1578429483555,4,0,1386,4198,3634,22,6951,0,0,0,23,6246028,1049979,1
4705730,1578429496186,4,0,290,7855,4817,1039,13244,0,0,0,3840,6120076,2117616,0
4705730,1578429496186,4,0,4472,4030,3496,1039,13244,0,0,0,3840,6120076,2117616,0
4705730,1578429496186,4,0,290,7855,3565,1039,13244,0,0,0,3840,6120076,2117616,1
4705730,1578429496186,4,0,3344,2669,5236,1039,13244,0,0,0,3840,6120076,2117616,0
4704202,1578429496909,4,0,290,7855,6,17,6167,0,0,5,18,11402,2686182,0
4704202,1578429496909,4,0,4187,1774,5058,17,6167,0,0,5,18,11402,2686182,0
4704202,1578429496909,4,0,1386,4198,14,17,6167,0,0,5,18,11402,2686182,1
4705723,1578429501112,4,0,6883,3382,4611,31,7691,0,0,1,32,6244920,1757023,1
4705723,1578429501112,4,0,3344,2669,5236,31,7691,0,0,1,32,6244920,1757023,0
4705723,1578429501112,4,0,8078,1587,4657,31,7691,0,0,1,32,6244920,1757023,0
4705696,1578429512562,4,0,290,7855,6,34,6679,0,0,0,35,6244087,2688334,0
4705696,1578429512562,4,0,5687,2648,20,34,6679,0,0,0,35,6244087,2688334,0
4705696,1578429512562,4,0,1386,4198,3634,34,6679,0,0,0,35,6244087,2688334,1
4705696,1578429512562,4,0,1386,7967,2610,34,6679,0,0,0,35,6244087,2688334,0
4705703,1578429515426,4,0,4187,4458,5332,34,6679,0,0,0,35,6077592,2688332,0
4705703,1578429515426,4,0,1386,4198,3634,34,6679,0,0,0,35,6077592,2688332,0
4705703,1578429515426,4,0,290,7855,6,34,6679,0,0,0,35,6077592,2688332,1
4705704,1578429524252,4,0,378,1160,3614,22,9358,0,0,0,23,6243998,1934137,0
4705704,1578429524252,4,0,5175,6471,49,22,9358,0,0,0,23,6243998,1934137,0
4705704,1578429524252,4,0,378,1160,3609,22,9358,0,0,0,23,6243998,1934137,0
4705704,1578429524252,4,0,6409,2533,5375,22,9358,0,0,0,23,6243998,1934137,1
4608522,1578429528972,4,0,3409,7626,17,34,6679,0,0,0,35,58192,282492,1
4608522,1578429528972,4,0,290,7855,6,34,6679,0,0,0,35,58192,282492,0
4608522,1578429528972,4,0,6409,2533,5375,34,6679,0,0,0,35,58192,282492,0
4608522,1578429528972,4,0,1386,4198,3634,34,6679,0,0,0,35,58192,282492,0
4705683,1578429530131,4,0,1386,7967,58,53,5561,0,0,0,54,223225,1891355,0
4705683,1578429530131,4,0,6409,2533,5375,53,5561,0,0,0,54,223225,1891355,1
4705687,1578429532284,4,0,290,5381,5200,18,12484,0,0,5,19,5420481,2688323,0
4705687,1578429532284,4,0,5979,752,28,18,12484,0,0,5,19,5420481,2688323,1
4705508,1578429532724,4,0,3073,1402,42,45,9749,1,1,0,46,1625520,2688322,1
4705508,1578429532724,4,0,2846,9423,3112,45,9749,1,1,0,46,1625520,2688322,0
4705508,1578429532724,4,0,3073,1402,167,45,9749,1,1,0,46,1625520,2688322,0
4705508,1578429532724,4,0,2846,6693,3113,45,9749,1,1,0,46,1625520,2688322,0
4705670,1578429534845,4,0,6783,3005,196,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,9135,8671,4598,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,6040,2911,2786,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,8414,5918,5433,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,202,7846,2168,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,6040,2911,5063,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,3073,1402,48,31,1882,1,1,7,32,6244430,2688320,0
4705670,1578429534845,4,0,8414,5918,5434,31,1882,1,1,7,32,6244430,2688320,1
4705666,1578429535386,4,0,378,1160,3614,3,12676,0,0,1,5,6177400,866891,1
4705666,1578429535386,4,0,8078,1587,4658,3,12676,0,0,1,5,6177400,866891,0
4705666,1578429535386,4,0,6409,2533,5375,3,12676,0,0,1,5,6177400,866891,0
4705666,1578429535386,4,0,290,5381,5200,3,12676,0,0,1,5,6177400,866891,0
4705666,1578429535386,4,0,6883,3382,4611,3,12676,0,0,1,5,6177400,866891,0
4705666,1578429535386,4,0,5979,5547,3344,3,12676,0,0,1,5,6177400,866891,0
4705666,1578429535386,4,0,378,1160,3610,3,12676,0,0,1,5,6177400,866891,0
4705674,1578429545862,4,0,378,1160,3614,22,9358,0,0,1,23,6246737,674885,0
4705674,1578429545862,4,0,378,1160,3609,22,9358,0,0,1,23,6246737,674885,0
4705674,1578429545862,4,0,6409,2533,5375,22,9358,0,0,1,23,6246737,674885,1
4705674,1578429545862,4,0,5175,6471,49,22,9358,0,0,1,23,6246737,674885,0
4705671,1578429548679,4,0,6409,2533,5375,22,9358,0,0,0,23,6246028,2688310,0
4705671,1578429548679,4,0,378,1160,3609,22,9358,0,0,0,23,6246028,2688310,0
4705671,1578429548679,4,0,378,1160,3614,22,9358,0,0,0,23,6246028,2688310,1
4705671,1578429548679,4,0,5175,6471,49,22,9358,0,0,0,23,6246028,2688310,0
4705664,1578429549368,4,0,1386,7967,2231,31,1882,0,0,0,32,6106107,2029134,0
4705664,1578429549368,4,0,3409,7626,3274,31,1882,0,0,0,32,6106107,2029134,1
4705677,1578429551313,4,0,3240,7140,2222,480,807,0,2,2,617,70383,2688308,0
4705677,1578429551313,4,0,3409,7626,3274,480,807,0,2,2,617,70383,2688308,1
4705647,1578429552848,4,0,1386,7967,89,31,1882,0,0,5,32,6244920,2688306,1
4705647,1578429552848,4,0,8078,1587,4327,31,1882,0,0,5,32,6244920,2688306,0
4705647,1578429552848,4,0,8078,1587,4658,31,1882,0,0,5,32,6244920,2688306,0
4705647,1578429552848,4,0,3409,7626,17,31,1882,0,0,5,32,6244920,2688306,0
4705647,1578429552848,4,0,5687,3082,3914,31,1882,0,0,5,32,6244920,2688306,0
4705447,1578429554186,4,0,9559,2211,170,22,9358,1,1,0,23,6232019,2688305,1
4705447,1578429554186,4,0,8414,8343,5279,22,9358,1,1,0,23,6232019,2688305,0
4705447,1578429554186,4,0,6409,2533,5375,22,9358,1,1,0,23,6232019,2688305,0
4705447,1578429554186,4,0,8414,8343,5430,22,9358,1,1,0,23,6232019,2688305,0
4705669,1578429555228,4,0,6883,3382,4611,31,7691,0,0,0,32,6144946,2688304,0
4705669,1578429555228,4,0,3409,7626,17,31,7691,0,0,0,32,6144946,2688304,1
4705646,1578429570579,4,0,6883,3382,4611,1040,2339,0,0,1,3864,1222297,975157,1
4705646,1578429570579,4,0,8078,1587,4660,1040,2339,0,0,1,3864,1222297,975157,0
4705646,1578429570579,4,0,290,5381,5198,1040,2339,0,0,1,3864,1222297,975157,0
4705646,1578429570579,4,0,8078,1587,4327,1040,2339,0,0,1,3864,1222297,975157,0
4705635,1578429577057,4,0,3344,2669,5236,498,8929,0,0,1,664,28188,2688292,1
4705635,1578429577057,4,0,290,5381,5200,498,8929,0,0,1,664,28188,2688292,0
4705635,1578429577057,4,0,6883,3382,4611,498,8929,0,0,1,664,28188,2688292,0
4705635,1578429577057,4,0,290,5381,5196,498,8929,0,0,1,664,28188,2688292,0
4705635,1578429577057,4,0,8078,1587,4657,498,8929,0,0,1,664,28188,2688292,0
4705634,1578429579541,4,0,8078,1587,4657,31,7691,0,0,0,32,6244430,935781,0
4705633,1578429579541,4,0,3409,7626,3274,31,7691,0,0,0,32,6244430,935781,0
4705634,1578429579541,4,0,3344,2669,5236,31,7691,0,0,0,32,6244430,935781,1
4705634,1578429579541,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,935781,0
4705634,1578429579541,4,0,3409,7626,3274,31,7691,0,0,0,32,6244430,935781,0
4705633,1578429579541,4,0,8078,1587,4657,31,7691,0,0,0,32,6244430,935781,0
4705633,1578429579541,4,0,6883,3382,4611,31,7691,0,0,0,32,6244430,935781,0
4705633,1578429579541,4,0,3344,2669,5236,31,7691,0,0,0,32,6244430,935781,1
4702481,1578429581897,4,0,8195,2477,3933,1098,13942,1,1,0,4600,4088523,2688285,1
4702481,1578429581897,4,0,6783,3005,248,1098,13942,1,1,0,4600,4088523,2688285,0
4702481,1578429581897,4,0,8414,8343,5430,1098,13942,1,1,0,4600,4088523,2688285,0
4702481,1578429581897,4,0,8195,2477,3853,1098,13942,1,1,0,4600,4088523,2688285,0
4705636,1578429582173,4,0,4187,4458,5332,34,6679,0,0,0,35,6077592,2688284,0
4705636,1578429582173,4,0,290,7855,6,34,6679,0,0,0,35,6077592,2688284,0
4705636,1578429582173,4,0,3409,7626,17,34,6679,0,0,0,35,6077592,2688284,0
4705636,1578429582173,4,0,5687,2648,20,34,6679,0,0,0,35,6077592,2688284,1
4705636,1578429582173,4,0,6409,2533,5375,34,6679,0,0,0,35,6077592,2688284,0
4705622,1578429582363,4,0,378,1160,3609,22,9358,0,0,0,23,6243149,2688283,0
4705622,1578429582363,4,0,378,1160,3614,22,9358,0,0,0,23,6243149,2688283,1
4705622,1578429582363,4,0,5175,6471,49,22,9358,0,0,0,23,6243149,2688283,0
4705622,1578429582363,4,0,6409,2533,5375,22,9358,0,0,0,23,6243149,2688283,0
4705507,1578429583176,4,0,8078,1587,4660,1430,10184,0,0,0,10200,4514720,2688282,0
4705507,1578429583176,4,0,290,5381,5200,1430,10184,0,0,0,10200,4514720,2688282,0
4705507,1578429583176,4,0,5687,3082,2011,1430,10184,0,0,0,10200,4514720,2688282,0
4705507,1578429583176,4,0,8078,1587,4327,1430,10184,0,0,0,10200,4514720,2688282,0
4705507,1578429583176,4,0,6883,3382,4611,1430,10184,0,0,0,10200,4514720,2688282,1
4705626,1578429584317,4,0,3240,7140,2224,116,751,0,2,2,122,798,2688281,1
4705626,1578429584317,4,0,290,5381,5198,116,751,0,2,2,122,798,2688281,0
4705626,1578429584317,4,0,3240,7140,2222,116,751,0,2,2,122,798,2688281,0
